No,District,NRSC,GSI,New,Type_of_sl,Length,Width,Area,Building_I,Road_impac,Impact_Agr,LU_2010,LU_2018,Specific_r,Remarks,longitude,latitude,Reclass_Sl,RASTERVALU
0,Idukki,N,Y,N,SS,19,19,373.24000000000,2,N,FMP,FMP,FMP,,Two houses located at the toe area at valley on either flank of the flow path is said to be flooded with debris material during this slide.,77.04180000000,9.82495000000,4,23.86254310610
0,Idukki,N,Y,N,DF,364,9,3157.18000000000,0,D,SPL,SPL,SPL,,Pandipara - Irukooti road damaged. Anganvadi Building at toe portion got damaged. Culvert of adequate capacity shall be provided at the road level for avoiding damming of debris and diversion of flow.,77.01407000000,9.85316000000,5,28.14685440060
0,Idukki,N,Y,N,DF,21,4,91.52000000000,1,N,FMP,FMP,FMP,10,One house located about 20 m towards left of the slide developed with cracks orienting parallel to the slope face indicating distress. The house need immediate attention.,77.01608000000,9.85135000000,3,17.09833717350
0,Idukki,N,Y,N,DF,106,18,1904.76000000000,0,N,FMP,FMP,FMP,,Drinking water source damaged,77.00718000000,9.85636000000,3,19.45961570740
0,Idukki,N,Y,N,SS,0,0,0.00000000000,1,N,N,FMP,BUI,1,Cut slope failure,77.01230000000,9.85811000000,4,22.68119239810
0,Idukki,Y,Y,N,DF,0,0,10781.83000000000,1,N,FMP,FMP,FMP,,,77.00607422600,9.86032995400,6,34.01856613160
0,Idukki,N,Y,N,DF,0,0,0.00000000000,1,N,SPL,CSV,CSV,1,Cut slope failure observed on backside of the house,77.00359000000,9.85932000000,5,25.12688446040
0,Idukki,N,Y,N,DF,12,7,79.11000000000,2,N,FMP,FMP,FMP,1,"House at the crown area of the major slide belong to Sabu V.F, Vanchipurackal. Cracks are observed ro develop in this house.",77.02252000000,9.84951000000,5,25.81699180600
0,Idukki,N,Y,N,DF,0,0,0.00000000000,0,N,FMP,FMP,FMP,,"Land belongs to Sibichan, Powthu House",77.02125000000,9.85098000000,6,30.63040542600
0,Idukki,N,Y,N,DF,0,0,0.00000000000,1,N,FMP,FMP,FMP,,House situated on the right flank of the debris flown path. The flow occurred along a natural drainage path.One rockfall incident also occurred on 6th June 2018 damaging the same house severely.,77.02267000000,9.85195000000,6,32.85028457640
0,Idukki,N,Y,N,DF,106,34,3604.38000000000,0,N,FMP,FMP,FMP,,"Land belongs to Saji, Puthettu House",77.02760000000,9.85076000000,3,15.66012477870
0,Idukki,N,Y,N,DF,52,8,400.82000000000,1,N,FMP,FMP,FMP,,"Land belongs to Smt. Sarasamma, Naragathinamkuzhiyil House.",77.02930000000,9.84994000000,3,17.09833717350
0,Idukki,N,Y,N,DF,0,0,0.00000000000,0,N,FMP,BSL,FMP,,Highly fractured rock blocks are seen perched on the crown portion of this slide. The pipe culvert provided at the unpaved road is found smaller in dimension.,77.02999000000,9.85023000000,1,9.43626689911
0,Idukki,N,Y,N,SS,37,25,940.43000000000,1,N,N,CSV,CSV,2,Cut slope failure in the Vimalagiri - Thadiyampadu road cut. About 12m high near verical cut left without attention. The house is located apprx.12m inside the hill from main scarp is in danger.,76.97140000000,9.87884000000,3,18.81175422670
0,Idukki,N,Y,N,SS,23,14,309.30000000000,0,C,FMP,FMP,FMP,1,Cut slope failure,77.03136000000,9.83944000000,3,18.64581680300
0,Idukki,N,Y,N,SS,0,0,0.00000000000,1,N,FMP,FMP,FMP,,Thin overburden comprsising soil and debris stripped off to exposes the bedrock. Towards the left there is a gully along which also water channelizes.,77.01940000000,9.83922000000,4,23.35838127140
0,Idukki,N,Y,N,SS,0,0,0.00000000000,1,C,FMP,FMP,FMP,2,It is better to provide a breast wall with weep holes at the road bench level to stabilise the upslope area (Cut slope failure),77.01493914500,9.84098044000,5,25.22105979920
0,Idukki,N,Y,N,SS,20,19,375.94000000000,1,C,FMP,FMP,FMP,2/3,Proper catch drain arrangements should be provided at the hill side of the road,77.01451010100,9.84107857600,5,27.91951179500
0,Idukki,N,Y,N,SS,0,0,0.00000000000,1,C,FMP,BSL,FMP,3,The water from the road bench level should be diverted away safely without entering into valley.,77.01246000000,9.83962000000,3,16.85545158390
0,Idukki,N,Y,N,SS,14,10,138.88000000000,0,C,FMP,FMP,FMP,2,,77.01404000000,9.83610000000,4,21.84336280820
0,Idukki,N,Y,N,SS,17,7,110.00000000000,0,C,FMP,FMP,FMP,2,Proper catch drain arrangements should be provided at the hill side of the road,77.00881710900,9.83713601400,4,22.74984359740
0,Idukki,N,Y,N,SS,0,0,0.00000000000,0,C,FMP,FMP,FMP,2,An open well collapsed at this location while sliding of the overburden material at this location,77.00919000000,9.83704000000,5,27.03750038150
0,Idukki,N,Y,N,DF,0,0,0.00000000000,0,N,FMP,SPL,FMP,,"Three debris flow incidences were noticed adjacent to this location on either side of house belongs to Shri Bijomon Chacko, Parackal house.",77.01262000000,9.83516000000,6,32.71896743770
0,Idukki,Y,Y,N,DF,0,0,1163.71000000000,1,C,FMP,SPL,FMP,,Ground cracks are present in the crown area indicating chances of retrogression,77.00294753000,9.82757286000,3,15.39247894290
0,Idukki,Y,Y,N,DF,0,0,3447.59000000000,1,C,FMP,SPL,FMP,,Proper catch drain arrangements should be provided at the church location at the toe of the debris flow,77.00221000000,9.82797000000,4,23.43165779110
0,Idukki,N,Y,N,DF,28,10,276.85000000000,0,N,FMP,BSL,FMP,,Proper catch drain arrangements should be provided at the hill side of the road and the surface water shoul be diverted and drained to the stream downslope.,77.00238000000,9.82773000000,4,23.52511024480
0,Idukki,N,Y,N,SS,24,30,717.60000000000,1,N,FMP,FMP,FMP,1,,76.98542000000,9.84609000000,5,26.16403198240
0,Idukki,Y,Y,N,DF,0,0,5575.00000000000,1,C,FMP,FMP,FMP,,,76.98973798770,9.84718449422,5,28.87252235410
0,Idukki,N,Y,N,SS,0,0,0.00000000000,0,N,FMP,FMP,FMP,2/3,Proper catch drain arrangements should be provided at the hill side of the road and the surface water shoul be diverted and drained to the stream downslope.,77.00447000000,9.82696000000,1,4.65714931488
0,Idukki,N,Y,N,SS,17,9,154.53000000000,0,N,TEA,TEA,TEA,,Slide incident located inside the tea plantation,77.02100000000,9.83458000000,3,16.67927169800
0,Idukki,N,Y,N,DF,18,8,144.00000000000,0,N,FMP,FMP,FMP,,,76.99044000000,9.84642000000,4,20.63563728330
0,Idukki,N,Y,N,DF,36,26,936.00000000000,0,C,FMP,FMP,FMP,2,The thick overburden material present in the left flank will fail as it developed ground cracks,76.99068999000,9.84247748200,4,23.03110885620
0,Idukki,N,Y,N,DF,80,10,800.00000000000,1,C,FMP,SPL,FMP,,,76.99178881400,9.84161340800,4,23.17655181880
0,Idukki,N,Y,N,SS,24,6,144.00000000000,1,N,FMP,FMP,FMP,1,The overburden material present in between these slides shall be removed/stripped.,76.97719000000,9.85201000000,6,30.06703567500
0,Idukki,N,Y,N,SS,0,0,0.00000000000,0,C,FMP,FMP,FMP,,The overburden material present in between these slides shall be removed/stripped.,76.99993000000,9.85493000000,3,18.94314575200
0,Idukki,N,Y,N,DF,99,8,792.00000000000,1,C,BSL,BSL,BSL,,The surface run off along this unpaved road (Priyadersinimedu) shall be regulated so as not to enter into valley in uncontrolled manner.,76.98005000000,9.85241000000,4,24.10877227780
0,Idukki,N,Y,N,SS,23,5,115.00000000000,1,C,N,BUI,BUI,1/4,"It is also been told that about 6 years back, the same location witnessed a slope failure in the rear side cut of the same house. Shri Benny's mother got killed in that event.",76.98018000000,9.85194000000,5,26.44640541080
0,Idukki,N,Y,N,SS,16,6,96.00000000000,0,C,FMP,FMP,FMP,2,,76.97492499700,9.85327017100,6,30.81520271300
0,Idukki,Y,Y,N,DF,0,0,5628.00000000000,1,N,FMP,FMP,FMP,,,77.00130000000,9.84997000000,4,20.75857162480
0,Idukki,N,Y,N,SS,28,7,196.00000000000,0,C,FMP,FMP,FMP,2,,77.00115000000,9.85234000000,2,13.08586788180
0,Idukki,N,Y,N,SS,0,0,0.00000000000,2,N,FMP,FMP,FMP,1,"Thomas Joseph, Vellamattathil House lis located at 9.85316 N, 76.991232 E",76.99134000000,9.85342000000,4,20.53430557250
0,Idukki,Y,Y,N,DF,0,0,2011.00000000000,0,N,FMP,FMP,FMP,,"Another debris flow incidence noticed at location 9.853924 N, 76.982759 E on the right flank.",76.98246000000,9.85404000000,5,27.27578926090
0,Idukki,Y,Y,N,DF,0,0,1925.00000000000,0,N,FMP,FMP,FMP,,,76.99537000000,9.84622000000,5,27.46542739870
0,Idukki,N,Y,N,DF,0,0,0.00000000000,0,N,FMP,FMP,FMP,,,76.99126000000,9.84831000000,6,34.26712799070
0,Idukki,N,Y,N,DF,0,0,0.00000000000,0,N,FMP,BSL,FMP,,,76.98947000000,9.85070000000,5,27.95643806460
0,Idukki,N,Y,N,SS,24,16,384.00000000000,1,C,FMP,FMP,FMP,2,An unpaved road passes through the crown area of the slide. If indended to reconstruct on the same location propoer retaing structure should be provided.,76.99352000000,9.84587000000,4,24.03493881230
0,Idukki,Y,Y,N,SS,0,0,3350.00000000000,0,N,FCP,BSL,FCP,,Initiated as debris slide and transformed to debris flow in sequence.,76.99966000000,9.84136000000,5,28.36418724060
0,Idukki,Y,Y,N,DF,0,0,666.00000000000,0,N,RUB,RUB,RUB,,,76.98357000000,9.86937000000,4,23.68642044070
0,Idukki,Y,Y,N,SS,0,0,2371.00000000000,0,N,FMP,FMP,FMP,,Initiated as debris slide and transformed to debris flow in sequence.,76.98385000000,9.86902000000,5,29.50706100460
0,Idukki,N,Y,N,SS,26,2,52.00000000000,2,N,FMP,FMP,FMP,1,,76.97370000000,9.87927000000,4,20.10343551640
0,Idukki,N,Y,N,SS,0,0,0.00000000000,1,N,N,BUI,BUI,1,,76.97592000000,9.87749000000,3,16.98610496520
0,Idukki,N,Y,N,SS,0,0,0.00000000000,1,N,N,CSV,CSV,1,Cut slope failure. Translational failure of loose overburden materail along the rock-overburden contact which daylights in the cut face.,76.99084000000,9.84173000000,4,21.24923896790
0,Idukki,N,Y,N,SS,41,5,205.00000000000,2,N,FMP,FMP,FMP,1,,76.99857000000,9.92558000000,1,6.69458913803
0,Idukki,Y,N,N,SS,67,18,1206.00000000000,0,N,BSL,SPL,BSL,,,76.93454447200,9.93592024100,3,19.91861724850
0,Idukki,N,N,Y,SS,22,14,308.00000000000,0,N,N,FMP,ROA,2,,76.97841283200,9.93666106700,7,36.90237808230
0,Idukki,N,N,Y,SS,84,20,1680.00000000000,0,N,FCP,FCP,FCP,,,76.97468787200,9.93484378100,5,29.75446510310
0,Idukki,Y,N,N,DF,280,9,2520.00000000000,0,N,N,BRG,BRG,4,,76.97536951600,9.93003598900,5,27.73937797550
0,Idukki,Y,Y,N,SS,0,0,3150.00000000000,0,D,BSL,SPL,BSL,4/10,Road damaged,76.98216411700,9.93285617400,4,22.56874275210
0,Idukki,Y,Y,N,DF,0,0,3950.00000000000,0,D,FCP,FCP,FCP,2,Road damaged and blocked,76.97920906000,9.93644340800,7,37.16160202030
0,Idukki,Y,Y,N,DF,0,0,1125.00000000000,0,C,BSL,BSL,BSL,,Road blocked,76.97610765700,9.93526651400,7,35.28518676760
0,Idukki,N,Y,N,SS,36,12,446.86000000000,0,D,FCP,FCP,FCP,2,Road damaged and blocked,76.97476000000,9.93545000000,5,28.31983947750
0,Idukki,Y,N,N,DF,515,18,9270.00000000000,0,N,N,BSG,BSO,,,77.00757465900,9.92992803900,4,20.88272666930
0,Idukki,Y,N,N,DF,584,17,9928.00000000000,0,N,N,BSG,BSO,,,77.00934463700,9.92953791800,5,29.31480026250
0,Idukki,Y,N,N,DF,148,4,592.00000000000,0,N,N,BSG,BSO,,,77.00698246900,9.93003613700,4,20.31353759770
0,Idukki,N,Y,N,SS,20,7,140.00000000000,1,N,FMP,FMP,FMP,1,,77.00485851000,9.93078068300,4,21.65975189210
0,Idukki,Y,N,N,SS,0,0,875.00000000000,2,N,FMP,SPL,FMP,,,76.85120811400,9.87554537000,4,21.94672584530
0,Idukki,N,N,Y,SS,52,15,780.00000000000,0,N,GMC,SPL,GMC,10,,76.85132382600,9.86278101800,5,29.00086021420
0,Idukki,Y,N,N,SS,148,8,1184.00000000000,0,N,SPL,GMC,SPL,,,76.84580416400,9.86998085100,6,33.39797210690
0,Idukki,N,Y,N,SS,0,0,0.00000000000,0,C,N,ROA,ROA,,Road blocked,76.85373000000,9.81245000000,3,19.04591369630
0,Idukki,N,Y,N,SS,0,0,0.00000000000,0,C,N,ROA,ROA,,Road blocked,76.85358000000,9.81250000000,3,19.04591369630
0,Idukki,N,Y,N,DF,482,15,7190.50000000000,2,N,SPL,BSL,SPL,,The construction activities in the near vicinity of stream should be avoided.,76.85051432700,9.85785256600,5,29.44106101990
0,Idukki,N,Y,N,SS,13,5,61.64000000000,1,C,FMP,BSL,BUI,2,Pannimattom - Mottamudy road blocked.,76.83290563600,9.84075846700,5,25.23949432370
0,Idukki,N,Y,N,SS,23,19,436.48000000000,0,C,FMP,FMP,FMP,2,Manjikkal - Venniyani road blocked.,76.84856685300,9.87527856500,5,26.91402244570
0,Idukki,N,Y,N,SS,23,13,297.12000000000,0,C,FMP,FMP,FMP,2,Manjikkal - Venniyani road blocked.,76.84866783400,9.87549274300,5,27.64712142940
0,Idukki,N,Y,N,SS,0,0,0.00000000000,0,C,FMP,FMP,FMP,2,Manjikkal - Venniyani road blocked.,76.84874806600,9.87584934500,4,21.64085006710
0,Idukki,N,Y,N,SS,10,10,101.66000000000,0,C,FMP,FMP,FMP,2,Manjikkal - Venniyani road blocked.,76.84853000000,9.87487000000,4,22.95981216430
0,Idukki,N,Y,N,DF,16,8,133.25000000000,1,C,FMP,FMP,FMP,1/2,Manjikkal - Venniyani road blocked.,76.84705000000,9.87091000000,5,25.51023101810
0,Idukki,Y,Y,N,DF,0,0,7741.95000000000,0,C,SPL,GMC,SPL,,Manjikkal - Venniyani road blocked. Flow occurred in the natural course of Ist order stream.,76.84558726900,9.86985207100,5,25.88312911990
0,Idukki,N,Y,N,DF,0,0,0.00000000000,1,N,FMP,FMP,FMP,1,Flow occurred in the natural course of Ist order stream.,76.84758000000,9.86564000000,3,17.44083023070
0,Idukki,N,Y,N,SS,52,14,712.70000000000,0,C,FMP,FMP,FMP,2,Venniyani - Paramada road blocked.,76.84869000000,9.86717000000,6,30.77099227910
0,Idukki,Y,Y,N,SS,0,0,792.73000000000,1,N,FMP,FMP,FMP,,The slide occured in the cultivated land.,76.84941814400,9.86757807400,4,22.52313804630
0,Idukki,Y,Y,N,DF,0,0,2725.00000000000,0,C,FMP,FMP,FMP,,Peringassery - Moolakkad road blocked. Flow occurred in the natural course of Ist order stream.,76.85279298400,9.86117519500,5,29.34873771670
0,Idukki,Y,Y,N,DF,0,0,1100.00000000000,0,C,FMP,FMP,FMP,,Peringasseri - Venniyani road blocked. The flow occured along the first order stream path.,76.85000000000,9.86861000000,5,25.68716239930
0,Idukki,N,Y,N,DF,12,6,76.01000000000,0,N,FMP,FMP,FMP,,The flow occured in the cultivated land.,76.85002000000,9.87329000000,5,28.34757041930
0,Idukki,Y,N,N,SS,70,26,1820.00000000000,0,N,N,GNA,GNA,,,77.10514218900,9.91946383500,6,30.09572601320
0,Idukki,Y,Y,N,DF,0,0,3199.00000000000,0,C,GMC,SPL,GMC,,,77.09982408300,9.92567417300,3,19.96327590940
0,Idukki,Y,N,N,DF,96,9,864.00000000000,0,N,FMP,FMP,FMP,,,76.96723877300,9.92577202100,5,28.21403121950
0,Idukki,N,N,Y,DF,334,13,4342.00000000000,1,D,N,FNO,FNO,,,77.04168874300,9.91979861900,5,26.78503799440
0,Idukki,Y,Y,N,DF,0,0,2475.12000000000,0,N,BSL,GMC,BSL,10,Flow occurred in cultivated land,76.97497709400,9.92362185300,8,43.21720504760
0,Idukki,Y,Y,N,DF,77,7,539.00000000000,0,N,RUB,RUB,RUB,,Flow occurred in cultivated land,76.97414034100,9.92477906300,5,26.18301010130
0,Idukki,N,N,Y,DF,131,12,1572.00000000000,0,N,FCP,FCP,FCP,,,77.05373542800,9.91652851700,5,28.08081054690
0,Idukki,N,N,Y,DF,123,11,1353.00000000000,2,C,FMP,GMC,FMP,10,,77.05323034400,9.92314663500,6,31.55266571040
0,Idukki,Y,N,N,SS,169,19,3211.00000000000,0,N,N,BRG,GNA,,,77.10719173800,9.90529574000,7,36.30884933470
0,Idukki,Y,N,N,SS,186,23,4278.00000000000,0,N,N,BRG,GNA,,,77.10560852100,9.90442644900,3,17.98908615110
0,Idukki,N,N,Y,SS,164,30,4920.00000000000,0,N,N,FNO,FNO,,,76.97216029600,9.91627138300,7,39.80184555050
0,Idukki,Y,N,N,SS,0,0,3325.00000000000,1,N,RUB,SPL,RUB,,,76.96661926400,9.90869310000,5,29.12688827510
0,Idukki,N,N,Y,SS,46,8,368.00000000000,0,C,FMP,BSL,FMP,,,76.95904440700,9.91439082700,2,13.52258968350
0,Idukki,Y,N,N,SS,0,0,608.94000000000,0,N,GMC,FCP,GMC,,,76.95588035400,9.91173147000,5,29.79512977600
0,Idukki,N,N,Y,SS,15,7,105.00000000000,0,C,FMP,FMP,FMP,,,76.95936523900,9.91456000900,1,5.18029165268
0,Idukki,Y,N,N,SS,0,0,3575.00000000000,0,C,FMP,FMP,FMP,,,76.96984423500,9.90785789500,3,18.26333045960
0,Idukki,N,Y,N,DF,53,7,396.78000000000,0,D,FMP,FMP,FMP,,Road blocked,76.96777746400,9.90595800900,6,32.79957580570
0,Idukki,Y,Y,N,DF,0,0,1787.74000000000,0,D,N,SNA,BSS,,Road blocked,76.95751294500,9.91299222200,7,35.47848510740
0,Idukki,N,Y,N,SS,7,10,69.24000000000,1,D,N,FMP,BUI,2,,76.95151000000,9.92019000000,2,11.22865009310
0,Idukki,Y,Y,N,DF,0,0,2111.34000000000,0,N,GMC,BSL,GMC,10,Flow occurred in cultivated land,76.94932272200,9.92053145900,4,20.88272666930
0,Idukki,Y,Y,N,DF,0,0,2338.00000000000,0,N,FCP,FCP,FCP,,Flow occurred in cultivated land,76.94806866600,9.91433757500,6,31.97627639770
0,Idukki,Y,Y,N,SS,0,0,1250.00000000000,0,C,FMP,FMP,FMP,2,NH: Blocked,76.96664704400,9.90616922600,6,34.38088226320
0,Idukki,N,Y,N,SS,62,23,1407.17000000000,0,C,RUB,FMP,QUU,10,Slide occurred in cultivated land.,76.96958938400,9.91141129600,5,25.08466529850
0,Idukki,N,Y,N,SS,27,15,407.21000000000,0,C,RUB,FMP,QUU,10,Road blocked.,76.97018128200,9.91126854200,4,21.63874816890
0,Idukki,N,Y,N,SS,33,20,677.30000000000,0,C,SPL,FMP,SPL,5,Road blocked,76.97409921500,9.90925333400,4,23.66426849370
0,Idukki,N,Y,N,SS,16,11,182.15000000000,1,D,FMP,SPL,FMP,2,One shop partly damaged.,76.97400568800,9.90897520400,6,32.36647796630
0,Idukki,Y,Y,N,SS,0,0,4300.00000000000,0,D,FMP,FMP,FMP,2,Road damaged and blocked,76.96501678900,9.90846027300,6,32.98579025270
0,Idukki,Y,Y,N,SS,0,0,2550.00000000000,0,C,FMP,FMP,FMP,,Road blocked,76.96338175500,9.90939548400,6,31.65619087220
0,Idukki,Y,Y,N,DF,266,11,2926.00000000000,0,C,N,BSS,BSO,4,Road blocked,76.95748149000,9.91133557100,6,33.88938522340
0,Idukki,N,Y,N,SS,24,7,164.78000000000,0,C,FMP,FMP,FMP,2,Road blocked,76.96741640200,9.90623843500,6,31.47373390200
0,Idukki,N,Y,N,SS,36,12,432.00000000000,0,C,FCP,SPL,FCP,,,76.96946595600,9.89994008800,3,15.65054607390
0,Idukki,Y,N,N,SS,54,29,1566.00000000000,2,D,FMP,FMP,FMP,10,,76.93189145000,9.89286434700,2,13.08586788180
0,Idukki,Y,N,N,SS,0,0,1275.00000000000,1,N,FMP,FMP,FMP,,,76.94570642900,9.88187009200,3,15.29763793950
0,Idukki,N,N,Y,SS,30,12,360.00000000000,0,N,FMP,SPL,FMP,2/6,,76.96730442000,9.86444863500,4,22.55685806270
0,Idukki,N,N,Y,SS,28,18,504.00000000000,0,C,FMP,FMP,FMP,10,,76.96144879200,9.85032143000,3,19.06587982180
0,Idukki,N,N,Y,SS,32,16,512.00000000000,0,C,FMP,FMP,FMP,10,,76.96150719700,9.85059980300,3,19.33770561220
0,Idukki,N,N,Y,SS,17,11,187.00000000000,1,N,N,ROA,ROA,,,76.96636925000,9.86499864700,3,18.13618659970
0,Idukki,Y,N,N,SS,0,0,1500.00000000000,0,D,FMP,FMP,FMP,2,,76.93945821000,9.88998649200,5,26.44640541080
0,Idukki,N,N,Y,SS,46,13,598.00000000000,0,C,SPL,SPL,SPL,,,76.94558997800,9.87749879800,5,27.33188056950
0,Idukki,Y,N,N,SS,0,0,1375.00000000000,0,N,FMP,FMP,FMP,,,76.94431333700,9.88697909600,5,25.65780639650
0,Idukki,N,N,Y,SS,13,11,143.00000000000,0,N,FMP,FMP,FMP,,,76.94434509500,9.88714173900,4,24.31051826480
0,Idukki,Y,N,N,SS,0,0,5825.00000000000,0,N,BSL,SPL,BSL,10,,76.93749935100,9.88965775000,2,13.84069156650
0,Idukki,N,N,Y,SS,17,5,85.00000000000,0,N,FMP,FMP,FMP,,,76.93793515100,9.89166472500,2,14.05660438540
0,Idukki,Y,N,N,SS,0,0,1500.00000000000,0,N,FMP,FMP,FMP,,,76.94456295100,9.87644997200,5,28.98353958130
0,Idukki,Y,N,N,SS,114,13,1482.00000000000,1,N,FMP,FMP,FMP,,,76.94950186300,9.89691061400,5,27.55143737790
0,Idukki,N,N,Y,SS,41,7,287.00000000000,0,N,FMP,FMP,FMP,,,76.94955711600,9.89633542100,6,30.11192131040
0,Idukki,Y,N,N,SS,0,0,2925.00000000000,0,N,FMP,SPL,FMP,,,76.94298009700,9.90371323500,7,35.18858337400
0,Idukki,N,N,Y,SS,18,9,162.00000000000,0,N,FMP,GMC,FMP,10,,76.97075739200,9.89154410700,6,31.73764228820
0,Idukki,N,N,Y,SS,35,6,210.00000000000,2,C,SPL,BUI,BUI,,,76.94312070300,9.87913035900,4,24.12493324280
0,Idukki,Y,N,N,DF,103,9,927.00000000000,0,C,FMP,FMP,FMP,,,76.94146362500,9.90461998200,6,31.79172134400
0,Idukki,Y,N,N,DF,109,14,1526.00000000000,1,N,FMP,FMP,FMP,,,76.94166425700,9.88984317300,5,27.48295593260
0,Idukki,N,Y,N,DF,177,10,1770.00000000000,1,C,FMP,FMP,FMP,1,,76.95021598200,9.87742026200,1,7.79970502853
0,Idukki,Y,N,N,DF,153,10,1530.00000000000,1,N,SPL,SPL,SPL,,,76.94525480400,9.87440002600,6,32.05948638920
0,Idukki,N,N,Y,DF,23,8,184.00000000000,1,C,N,SPL,BUI,1,,76.96716306300,9.86405624900,5,28.24891281130
0,Idukki,Y,Y,N,DF,212,9,1908.00000000000,1,D,FMP,SPL,FMP,1,One temporary shop in the road side destroyed.,76.96407074900,9.90638765000,3,19.90684127810
0,Idukki,N,Y,N,DF,23,10,230.00000000000,1,C,GMC,GMC,GMC,1,Road and culvert was blocked at road bench above the location. Loose debris along the runout as well as in culvert shold be cleared.,76.95024000000,9.86854000000,1,8.12452697754
0,Idukki,Y,Y,N,SS,20,5,100.00000000000,1,C,N,BUI,BUI,1,Road blocked. Retaining wall over hard rock to be constructed at the road cut.,76.93548000000,9.88583000000,5,27.04649925230
0,Idukki,Y,Y,N,SS,11,7,77.00000000000,0,C,FMP,SPL,FMP,2,Road blocked.,76.93500097400,9.88614323400,4,21.67234039310
0,Idukki,Y,Y,N,DF,122,17,2074.00000000000,1,C,FMP,FMP,FMP,,1 abandoned Pentecost church situated above the crown of slide. Crown cracks are observed at the front portion of church.,76.93373236200,9.88654519400,3,16.18561553960
0,Idukki,N,Y,N,SS,0,0,0.00000000000,1,N,N,FMP,BUI,1,,76.93413000000,9.88650000000,2,10.02659988400
0,Idukki,Y,Y,N,DF,0,0,975.00000000000,1,N,SPL,SPL,SPL,,,76.93519869300,9.88305878400,6,30.28039932250
0,Idukki,N,Y,N,SS,0,0,0.00000000000,1,C,FMP,FMP,FMP,,"Road blocked. Along the left flank of this slide about 500m, cracks are observed.",76.93260000000,9.88645000000,4,24.46940612790
0,Idukki,Y,Y,N,DF,0,0,2075.00000000000,3,C,FCP,FCP,FCP,,Road blocked. Retaining wall to be constructed on the hard rock. Culvert of suitable dimension to be constructed on the road.,76.93085001600,9.88828012700,5,29.53416061400
0,Idukki,N,Y,N,SS,0,0,0.00000000000,1,N,N,BUI,BUI,1,,76.93173000000,9.88877000000,2,11.99898529050
0,Idukki,N,Y,N,SS,0,0,0.00000000000,4,N,FMP,FMP,FMP,1,,76.93084000000,9.88936000000,3,18.90536689760
0,Idukki,N,Y,N,SS,0,0,0.00000000000,1,N,SPL,SPL,SPL,2,Arrested slide with crown cracks developed in Mr. Sadish Babu's house which were formed on 15 th August heavy rainfall.,76.93024000000,9.88961000000,4,24.67537689210
0,Idukki,Y,Y,N,SS,34,8,272.00000000000,1,N,SPL,FMP,SPL,,,76.94097607700,9.87930203800,2,13.48078918460
0,Idukki,N,Y,N,SS,14,12,168.00000000000,0,C,FMP,FMP,FMP,2,Road blocked. Easing of slope and lined road side drainage is suggested.,76.93610280700,9.88506842100,6,33.94473266600
0,Idukki,N,Y,N,SS,7,4,28.00000000000,1,C,BSL,FMP,BSL,2,Road blocked. Accumulated material to be stabilized and retaining wall to be constructed at two levels with bench in between from the road level.,76.93715554000,9.88400678600,3,19.96327590940
0,Idukki,N,Y,N,SS,28,12,336.00000000000,1,C,FMP,FMP,FMP,2,,76.93766998900,9.88358630600,4,23.56047821040
0,Idukki,Y,Y,N,SS,0,0,3950.00000000000,1,C,FMP,FMP,FMP,2,Road blocked. Electric pole damaged. The remedial measures suggested are easing of slope and pitching and turfing of slope.,76.95749902200,9.86884782600,2,10.40011596680
0,Idukki,N,Y,N,DF,0,0,0.00000000000,1,C,SPL,SPL,SPL,2,"Road blocked. Electric pole damaged. Lined drain should be maintained, culvert of suitable dimension should be constructed at the road.",76.95616000000,9.87027000000,4,23.70301437380
0,Idukki,N,Y,N,DF,0,0,0.00000000000,1,C,FMP,FMP,FMP,,"Road blocked and electric pole damaged. The remedial measures suggested are construction of retaining structure at scarp face to avoid retrogression,",76.95506000000,9.87064000000,5,25.07620811460
0,Idukki,N,Y,N,SS,0,0,0.00000000000,0,C,FMP,FMP,FMP,,,76.95532522500,9.87124273800,3,15.58330059050
0,Idukki,N,Y,N,SS,0,0,0.00000000000,1,C,FMP,BUI,BUI,,Road blocked and electric pole damaged. Construction of retaining structure for the entire height of slope and subhorizontal drainage using perforated pipes on the road are suggested.,76.95478716800,9.87133812100,2,11.91612529750
0,Idukki,N,Y,N,DF,42,5,210.00000000000,1,C,SPL,FMP,BUI,1,,76.95474081100,9.87149487100,2,11.91612529750
0,Idukki,N,Y,N,SS,53,32,1696.00000000000,1,C,N,FMP,BUI,1,,76.95406000000,9.87178000000,2,13.32365894320
0,Idukki,N,Y,N,SS,17,8,136.00000000000,1,C,N,FMP,BUI,1,Road blocked and electric pole damaged. Construction of retaining structure with suitable pillar in between the wall and overburden and proper weepholes to be provided.,76.95430881100,9.87212327900,1,8.68074607849
0,Idukki,Y,Y,N,DF,33,11,363.00000000000,1,C,FMP,FMP,FMP,2,"Road blocked and electric pole damaged. Boulders to be removed, suitable box culvert to be constructed at the road.    This landslide is covered by one NRSC polygons with the other two.",76.95295813500,9.87255224800,6,33.71321105960
0,Idukki,Y,Y,N,SS,18,17,306.00000000000,1,C,FMP,FMP,FMP,2,Road blocked and electric pole damaged. Easing of slope to be done. Suitable box culvert to be constructed at the road.   This landslide is covered by one NRSC polygons with the other two.,76.95350625700,9.87257114100,3,16.85545158390
